AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
15.689,32.720,59.720,84.230,41.505,78.060,48.010,76.990,120.270,72.760,45.690,42.330,20.380,101.380,31.680,63.210,52.400,104.540,72.530,199.630,41.560,142.610,83.080,23.950,68.280,91.180,104.550,84.100,99.450,48.940
15.911,33.160,59.480,85.160,43.850,78.460,48.080,77.760,122.040,73.330,45.730,42.210,20.730,102.060,31.660,63.880,52.530,105.590,73.970,202.390,41.870,143.670,84.260,23.990,69.380,92.210,106.040,84.420,99.360,48.880
16.071,33.490,58.920,85.750,44.885,79.250,47.570,78.190,123.490,73.960,45.670,41.960,20.830,102.920,32.275,64.800,52.680,106.480,75.240,204.510,42.240,145.370,86.980,24.110,70.230,93.740,107.830,85.410,101.880,48.020
16.454,33.750,60.200,84.680,44.722,78.830,48.180,77.750,123.250,75.260,44.980,42.240,20.810,102.070,31.980,65.060,52.050,104.830,76.080,202.780,42.440,148.450,87.590,23.960,70.060,94.190,107.840,85.310,102.030,47.840
16.381,33.310,60.500,85.530,44.947,78.830,49.140,77.940,123.040,75.070,45.270,42.080,20.380,102.290,31.955,66.070,52.920,104.460,76.900,203.630,42.420,149.320,89.790,23.910,70.240,94.790,108.010,86.020,103.620,49.190
16.566,32.990,62.510,85.460,44.815,78.250,49.760,78.440,123.360,75.420,44.990,42.700,20.720,100.950,31.950,65.990,53.110,105.070,77.480,204.820,42.370,150.260,90.310,24.150,70.310,94.040,108.200,87.280,103.530,49.120
16.313,32.660,62.010,85.150,44.645,78.400,49.040,78.210,123.640,75.870,45.490,42.460,20.830,99.690,31.870,66.670,52.710,104.560,77.780,203.240,43.150,148.540,89.950,24.250,70.210,94.610,109.920,86.460,104.760,47.810
16.177,32.690,62.910,85.760,44.688,78.890,48.960,78.760,123.230,76.010,45.950,42.120,21.100,100.200,32.380,67.200,52.890,106.720,77.740,204.470,44.170,149.100,88.620,24.360,70.080,94.240,110.480,86.490,103.380,48.720
16.241,33.030,62.390,85.850,44.733,78.500,49.670,78.590,122.850,76.670,46.170,42.150,21.270,100.380,32.325,67.320,52.550,106.890,77.860,202.470,43.960,149.630,88.070,24.500,69.790,94.760,110.500,86.500,103.050,49.070
15.852,33.530,61.730,86.970,45.080,78.780,50.230,79.470,125.000,77.320,46.650,42.190,21.270,101.200,32.955,67.470,53.170,107.940,79.160,203.210,44.980,154.520,87.550,24.080,71.510,96.110,110.590,87.900,104.790,49.590
15.316,33.845,61.610,87.640,45.440,79.860,51.090,80.680,123.010,77.880,46.730,42.520,21.210,101.950,32.915,67.670,53.600,107.420,79.890,203.320,44.790,155.610,87.000,23.840,72.780,97.020,111.500,87.780,106.020,50.030
15.521,34.080,62.140,87.450,44.950,78.500,50.970,80.200,122.760,76.750,46.370,42.920,23.887,101.120,32.220,66.470,53.200,104.970,78.730,204.690,46.150,154.470,86.780,24.200,72.230,96.580,111.070,86.870,105.300,49.110
15.474,34.870,62.840,88.090,46.142,77.870,52.300,80.020,123.420,76.860,45.990,43.090,24.240,101.540,32.660,66.580,53.350,105.630,80.750,208.440,46.790,158.180,87.670,23.940,73.320,98.920,111.390,86.500,107.460,49.610
15.819,35.080,62.560,88.010,45.403,77.400,52.290,79.090,124.780,76.760,45.210,42.970,23.945,101.540,32.665,66.120,52.740,102.180,80.530,207.600,47.010,158.900,88.330,24.040,74.400,98.720,111.720,85.550,106.830,49.750
15.702,34.850,62.870,88.590,45.388,77.390,53.020,78.800,125.940,78.710,47.330,42.380,24.010,102.140,32.615,65.830,52.070,104.240,80.150,208.650,46.330,160.730,88.100,24.080,75.110,98.750,112.010,83.630,107.340,50.110
15.763,34.610,62.280,88.460,45.035,77.030,53.630,78.820,124.930,79.690,46.710,42.340,23.340,101.740,32.225,65.570,51.470,104.530,79.590,206.990,45.780,159.340,87.700,24.150,74.440,97.930,110.790,83.770,105.360,50.140
15.791,34.150,62.360,87.210,44.525,76.330,53.350,78.700,125.400,78.910,47.330,42.250,23.510,101.030,31.665,65.230,51.890,105.620,79.240,206.160,45.690,157.410,86.950,24.070,74.690,99.750,110.410,83.500,105.300,50.400
15.898,34.269,62.060,86.820,45.112,77.310,53.660,81.880,125.450,78.990,47.160,41.930,23.530,100.290,31.395,65.490,51.390,105.910,79.290,205.720,43.250,158.720,86.210,24.050,75.270,100.000,110.270,83.600,105.240,50.770
15.898,34.269,62.060,86.820,45.112,77.310,53.660,81.880,125.450,78.990,47.160,41.930,23.530,100.290,31.395,65.490,51.390,105.910,79.290,205.720,43.250,158.720,86.210,24.050,75.270,100.000,110.270,83.600,105.240,50.770
15.766,35.020,63.340,87.610,45.008,77.320,54.600,80.860,126.430,79.820,47.620,42.240,23.890,101.240,31.640,66.690,50.820,106.200,79.770,207.780,41.800,160.700,86.190,23.923,76.160,100.110,111.590,83.220,105.120,50.230
15.891,34.880,63.350,85.650,44.535,76.230,54.670,78.900,125.490,79.490,46.870,42.550,24.120,99.050,31.465,66.260,49.570,104.390,78.800,207.920,41.930,162.870,86.490,24.080,75.830,99.090,111.130,83.670,104.820,49.540
16.128,35.030,64.660,85.990,45.258,75.630,55.620,79.090,125.110,79.440,47.070,41.400,24.370,97.070,31.205,64.650,49.080,105.220,79.440,209.360,42.760,164.350,86.410,24.270,76.140,100.540,111.420,84.560,104.400,49.010
16.062,34.900,62.630,84.180,44.535,74.840,54.590,76.760,122.750,78.660,46.700,40.770,24.115,96.570,30.830,63.080,48.480,100.530,78.460,208.020,42.330,162.080,85.800,24.210,75.710,99.020,110.270,83.720,103.380,47.760
